day,K,timestamp,residual_bp,z,direction
2,5400,997800,3.2,3.43,rich
2,5500,997800,1.8,2.81,rich
2,6500,997800,-15.8,-2.96,cheap
2,4000,998000,34.0,2.72,rich
2,4500,998000,-81.4,-2.57,cheap
2,5200,998000,16.9,2.43,rich
2,5300,998000,13.7,2.7,rich
2,5400,998000,3.2,3.43,rich
2,5500,998000,1.8,2.81,rich
2,6500,998000,-15.8,-2.96,cheap
2,4000,998100,33.7,2.71,rich
2,4500,998100,-83.2,-2.61,cheap
2,5200,998100,14.5,2.1,rich
2,5300,998100,12.4,2.53,rich
2,5400,998100,1.0,3.14,rich
2,5500,998100,0.7,2.69,rich
2,6500,998100,-14.6,-2.85,cheap
2,4000,998300,33.6,2.71,rich
2,4500,998300,-83.3,-2.61,cheap
2,5200,998300,14.0,2.03,rich
2,5300,998300,12.6,2.55,rich
2,5400,998300,0.5,3.09,rich
2,5500,998300,0.4,2.66,rich
2,6500,998300,-14.4,-2.84,cheap
2,4000,998600,34.0,2.72,rich
2,4500,998600,-81.0,-2.57,cheap
2,5200,998600,17.0,2.44,rich
2,5300,998600,13.7,2.71,rich
2,5400,998600,3.2,3.42,rich
2,5500,998600,2.7,2.91,rich
2,6500,998600,-16.0,-2.98,cheap
2,6000,998800,13.0,2.31,rich
2,4000,998900,33.4,2.7,rich
2,4500,998900,-82.5,-2.6,cheap
2,5200,998900,15.1,2.18,rich
2,5300,998900,11.9,2.45,rich
2,5400,998900,1.4,3.2,rich
2,5500,998900,-0.4,2.57,cheap
2,6500,998900,-14.6,-2.86,cheap
2,4000,999500,33.4,2.7,rich
2,4500,999500,-82.5,-2.6,cheap
2,5200,999500,15.1,2.18,rich
2,5300,999500,11.9,2.45,rich
2,5400,999500,1.4,3.2,rich
2,5500,999500,-0.4,2.57,cheap
2,6500,999500,-14.6,-2.86,cheap
2,4000,999600,34.0,2.72,rich
2,4500,999600,-80.8,-2.56,cheap
2,5200,999600,16.4,2.36,rich
2,5300,999600,14.8,2.86,rich
2,5400,999600,2.5,3.34,rich
2,5500,999600,3.1,2.97,rich
2,6500,999600,-16.1,-2.99,cheap
