day,K,timestamp,residual_bp,z,direction
1,5500,825800,-0.8,2.31,cheap
1,6500,825800,-12.0,-2.66,cheap
1,6000,826700,10.7,2.76,rich
1,6000,828300,11.7,2.94,rich
1,6000,829500,11.1,2.83,rich
1,5500,830000,-3.3,2.0,cheap
1,6000,830000,10.8,2.78,rich
1,5500,830100,-3.3,2.0,cheap
1,6000,830100,10.8,2.78,rich
1,5500,830200,-2.7,2.07,cheap
1,6000,830200,11.9,2.96,rich
1,6000,832700,10.8,2.78,rich
1,4000,833400,28.1,2.44,rich
1,4500,833400,-67.8,-2.32,cheap
1,5200,833400,14.2,2.02,rich
1,5300,833400,14.8,2.66,rich
1,5400,833400,-2.0,2.57,cheap
1,5500,833400,0.9,2.52,rich
1,6500,833400,-12.9,-2.74,cheap
1,4000,837500,27.1,2.39,rich
1,4500,837500,-65.5,-2.27,cheap
1,5300,837500,14.2,2.58,rich
1,5400,837500,-3.2,2.4,cheap
1,5500,837500,3.0,2.77,rich
1,6500,837500,-12.3,-2.68,cheap
1,4000,838500,27.2,2.4,rich
1,4500,838500,-65.7,-2.28,cheap
1,5200,838500,14.3,2.04,rich
1,5300,838500,14.4,2.61,rich
1,5400,838500,-3.3,2.39,cheap
1,5500,838500,2.8,2.75,rich
1,6500,838500,-12.2,-2.68,cheap
1,5500,838700,-2.3,2.12,cheap
1,6000,838700,10.7,2.76,rich
1,6000,839600,10.1,2.66,rich
1,4000,843700,27.3,2.4,rich
1,4500,843700,-66.4,-2.29,cheap
1,5200,843700,14.2,2.01,rich
1,5300,843700,14.7,2.65,rich
1,5400,843700,-2.6,2.48,cheap
1,5500,843700,1.2,2.56,rich
1,6500,843700,-11.9,-2.65,cheap
1,6000,844300,10.1,2.66,rich
1,6000,845400,10.5,2.72,rich
1,4000,845500,27.3,2.4,rich
1,4500,845500,-66.4,-2.29,cheap
1,5200,845500,14.2,2.01,rich
1,5300,845500,14.7,2.65,rich
1,5400,845500,-2.6,2.48,cheap
1,5500,845500,1.2,2.56,rich
1,6500,845500,-11.9,-2.65,cheap
1,6000,846900,10.1,2.66,rich
1,5000,847900,-16.1,-2.57,cheap
1,5100,847900,-13.4,-2.07,cheap
1,5500,847900,-1.6,2.21,cheap
1,6000,847900,14.7,3.46,rich
1,6000,848400,9.4,2.53,rich
1,6000,850300,9.4,2.54,rich
1,6000,850600,9.9,2.62,rich
1,6000,852700,9.8,2.61,rich
1,6000,852900,9.1,2.48,rich
1,6000,854800,8.2,2.34,rich
1,5000,855200,-18.2,-2.79,cheap
1,5100,855200,-13.3,-2.06,cheap
1,5500,855200,1.2,2.55,rich
1,6000,855200,13.1,3.17,rich
1,6000,858200,6.6,2.06,rich
1,6000,860500,10.6,2.74,rich
1,6000,860600,10.6,2.74,rich
1,4000,862500,27.3,2.4,rich
1,4500,862500,-66.2,-2.29,cheap
1,5300,862500,14.5,2.62,rich
1,5400,862500,-2.9,2.45,cheap
1,5500,862500,2.2,2.67,rich
1,6500,862500,-12.1,-2.67,cheap
1,5500,863300,-3.1,2.03,cheap
1,6000,863300,10.6,2.74,rich
1,4000,863600,27.3,2.4,rich
1,4500,863600,-66.2,-2.29,cheap
1,5300,863600,14.5,2.63,rich
1,5400,863600,-2.9,2.45,cheap
1,5500,863600,2.2,2.67,rich
1,6500,863600,-12.1,-2.67,cheap
1,4000,865200,27.3,2.4,rich
1,4500,865200,-66.1,-2.29,cheap
1,5200,865200,14.2,2.02,rich
1,5300,865200,13.3,2.45,rich
1,5400,865200,-2.4,2.51,cheap
1,5500,865200,2.5,2.71,rich
1,6500,865200,-12.2,-2.68,cheap
1,4000,865500,27.3,2.4,rich
1,4500,865500,-66.1,-2.29,cheap
1,5300,865500,14.8,2.66,rich
1,5400,865500,-2.6,2.48,cheap
1,5500,865500,2.4,2.69,rich
1,6500,865500,-12.2,-2.68,cheap
1,4000,867600,26.9,2.38,rich
1,4500,867600,-65.0,-2.26,cheap
1,5200,867600,14.3,2.04,rich
1,5300,867600,14.5,2.62,rich
1,5400,867600,-1.9,2.57,cheap
1,5500,867600,-0.1,2.39,cheap
1,6500,867600,-12.3,-2.69,cheap
1,4000,868600,26.8,2.38,rich
1,4500,868600,-64.9,-2.26,cheap
1,5200,868600,14.5,2.06,rich
1,5300,868600,14.1,2.57,rich
1,5400,868600,-2.0,2.56,cheap
1,5500,868600,-0.1,2.39,cheap
1,6500,868600,-12.3,-2.69,cheap
1,6000,871100,11.9,2.97,rich
1,6000,871400,11.6,2.92,rich
1,4000,871900,28.3,2.45,rich
1,4500,871900,-67.9,-2.32,cheap
1,5200,871900,14.8,2.1,rich
1,5300,871900,15.3,2.74,rich
1,5400,871900,-1.5,2.63,cheap
1,5500,871900,1.3,2.57,rich
1,6500,871900,-13.2,-2.77,cheap
1,6000,876700,12.1,3.0,rich
1,6000,879700,13.2,3.19,rich
1,4000,882500,26.7,2.38,rich
1,4500,882500,-64.9,-2.26,cheap
1,5300,882500,14.5,2.62,rich
1,5400,882500,-3.2,2.41,cheap
1,5500,882500,0.3,2.44,rich
1,6500,882500,-12.3,-2.69,cheap
1,6000,882600,11.5,2.9,rich
1,5000,882800,-16.5,-2.61,cheap
1,5500,882800,-1.1,2.27,cheap
1,6000,882800,16.3,3.73,rich
1,4000,882900,26.8,2.38,rich
1,4500,882900,-64.9,-2.26,cheap
1,5300,882900,15.0,2.7,rich
1,5400,882900,-2.9,2.44,cheap
1,5500,882900,0.4,2.45,rich
1,6500,882900,-12.4,-2.7,cheap
1,6000,883800,10.7,2.76,rich
1,6000,886000,10.3,2.69,rich
1,4000,887000,27.0,2.39,rich
1,4500,887000,-66.0,-2.28,cheap
1,5300,887000,14.6,2.63,rich
1,5400,887000,-3.4,2.38,cheap
1,5500,887000,0.5,2.47,rich
1,6500,887000,-12.0,-2.66,cheap
1,4000,888100,26.8,2.38,rich
1,4500,888100,-65.2,-2.27,cheap
1,5300,888100,15.1,2.7,rich
1,5400,888100,-2.5,2.49,cheap
1,5500,888100,-0.3,2.36,cheap
1,6500,888100,-12.3,-2.68,cheap
1,4000,888600,26.8,2.38,rich
1,4500,888600,-64.9,-2.26,cheap
1,5300,888600,14.5,2.62,rich
1,5400,888600,-3.2,2.41,cheap
1,5500,888600,0.3,2.44,rich
1,6500,888600,-12.3,-2.69,cheap
1,4000,889300,26.8,2.38,rich
1,4500,889300,-65.0,-2.26,cheap
1,5300,889300,14.5,2.62,rich
1,5400,889300,-3.2,2.41,cheap
1,5500,889300,0.3,2.44,rich
1,6500,889300,-12.3,-2.69,cheap
1,4000,889800,26.9,2.38,rich
1,4500,889800,-64.6,-2.26,cheap
1,5300,889800,14.5,2.62,rich
1,5400,889800,-2.0,2.56,cheap
1,5500,889800,1.0,2.53,rich
1,6500,889800,-12.7,-2.72,cheap
1,4000,891800,26.8,2.38,rich
1,4500,891800,-65.2,-2.27,cheap
1,5300,891800,15.1,2.7,rich
1,5400,891800,-2.5,2.49,cheap
1,5500,891800,-0.3,2.36,cheap
1,6500,891800,-12.3,-2.69,cheap
1,4000,892000,26.9,2.39,rich
1,4500,892000,-65.3,-2.27,cheap
1,5200,892000,14.4,2.05,rich
1,5300,892000,15.5,2.76,rich
1,5400,892000,-2.4,2.51,cheap
1,5500,892000,-0.3,2.37,cheap
1,6500,892000,-12.3,-2.69,cheap
1,6000,894300,11.7,2.94,rich
1,6000,894400,10.8,2.78,rich
1,4000,895100,26.8,2.38,rich
1,4500,895100,-65.3,-2.27,cheap
1,5300,895100,15.1,2.7,rich
1,5400,895100,-2.5,2.49,cheap
1,5500,895100,-0.3,2.36,cheap
1,6500,895100,-12.3,-2.69,cheap
1,5000,895500,-15.5,-2.5,cheap
1,5500,895500,-2.3,2.12,cheap
1,6000,895500,16.2,3.71,rich
1,4000,895800,26.8,2.38,rich
1,4500,895800,-65.0,-2.26,cheap
1,5300,895800,14.6,2.63,rich
1,5400,895800,-3.1,2.41,cheap
1,5500,895800,0.3,2.44,rich
1,6500,895800,-12.4,-2.69,cheap
1,6000,896900,11.9,2.96,rich
1,6000,897200,12.2,3.01,rich
1,5000,897400,-18.2,-2.79,cheap
1,5500,897400,-1.5,2.22,cheap
1,6000,897400,16.4,3.75,rich
1,4000,900900,27.0,2.39,rich
1,4500,900900,-65.6,-2.28,cheap
1,5200,900900,15.2,2.16,rich
1,5300,900900,14.8,2.66,rich
1,5400,900900,-2.8,2.45,cheap
1,5500,900900,-0.6,2.33,cheap
1,6500,900900,-12.2,-2.68,cheap
1,4000,901500,26.9,2.39,rich
1,4500,901500,-66.1,-2.29,cheap
1,5200,901500,14.4,2.04,rich
1,5300,901500,14.5,2.62,rich
1,5400,901500,-2.8,2.46,cheap
1,5500,901500,-1.6,2.21,cheap
1,6500,901500,-11.9,-2.65,cheap
1,6000,903500,10.0,2.64,rich
1,5000,904500,-11.4,-2.06,cheap
1,6000,904500,11.2,2.85,rich
1,5000,905000,-19.1,-2.89,cheap
1,5100,905000,-13.5,-2.08,cheap
1,5500,905000,-0.1,2.39,cheap
1,6000,905000,15.2,3.54,rich
1,4000,908100,27.5,2.42,rich
1,4500,908100,-66.4,-2.29,cheap
1,5300,908100,15.9,2.81,rich
1,5400,908100,-3.0,2.43,cheap
1,5500,908100,2.2,2.67,rich
1,6500,908100,-12.4,-2.7,cheap
1,4000,908200,27.3,2.4,rich
1,4500,908200,-66.7,-2.3,cheap
1,5200,908200,14.4,2.05,rich
1,5300,908200,14.5,2.62,rich
1,5400,908200,-2.7,2.47,cheap
1,5500,908200,-0.1,2.39,cheap
1,6500,908200,-12.0,-2.66,cheap
1,6000,914700,10.0,2.64,rich
1,4000,916800,27.7,2.42,rich
1,4500,916800,-67.0,-2.3,cheap
1,5200,916800,14.6,2.08,rich
1,5300,916800,16.1,2.84,rich
1,5400,916800,-2.7,2.46,cheap
1,5500,916800,1.3,2.57,rich
1,6500,916800,-12.3,-2.68,cheap
1,5000,918700,-11.1,-2.02,cheap
1,6000,918700,9.6,2.58,rich
1,5000,919400,-16.0,-2.55,cheap
1,5100,919400,-13.5,-2.07,cheap
1,5500,919400,-0.8,2.3,cheap
1,6000,919400,14.0,3.33,rich
1,5000,919900,-18.5,-2.83,cheap
1,5100,919900,-14.3,-2.19,cheap
1,5500,919900,-0.2,2.38,cheap
1,6000,919900,14.2,3.36,rich
1,6000,922100,8.9,2.46,rich
1,6000,924300,9.7,2.59,rich
1,6000,926800,8.6,2.39,rich
1,6000,927100,9.5,2.55,rich
1,6000,930800,8.9,2.45,rich
1,5000,932900,-19.8,-2.96,cheap
1,5500,932900,-0.4,2.35,cheap
1,6000,932900,14.0,3.33,rich
1,6000,935600,6.9,2.1,rich
1,6000,936700,9.6,2.57,rich
1,4000,937500,27.8,2.43,rich
1,4500,937500,-67.5,-2.31,cheap
1,5200,937500,14.4,2.05,rich
1,5300,937500,15.9,2.82,rich
1,5400,937500,-3.0,2.43,cheap
1,5500,937500,1.1,2.54,rich
1,6500,937500,-12.2,-2.68,cheap
1,6000,938100,7.0,2.12,rich
1,6000,944600,11.9,2.96,rich
1,5000,946000,-20.3,-3.02,cheap
1,5500,946000,1.1,2.54,rich
1,6000,946000,15.7,3.63,rich
1,6500,946000,-5.0,-2.01,cheap
1,4000,947200,27.2,2.4,rich
1,4500,947200,-65.8,-2.28,cheap
1,5300,947200,15.6,2.78,rich
1,5400,947200,-2.7,2.47,cheap
1,5500,947200,0.5,2.46,rich
1,6500,947200,-12.6,-2.72,cheap
1,4000,948200,27.3,2.4,rich
1,4500,948200,-66.1,-2.29,cheap
1,5200,948200,14.6,2.08,rich
1,5300,948200,15.7,2.79,rich
1,5400,948200,-3.3,2.39,cheap
1,5500,948200,0.0,2.41,rich
1,6500,948200,-12.4,-2.7,cheap
1,6000,948700,11.3,2.86,rich
1,4000,949100,27.3,2.4,rich
1,4500,949100,-66.2,-2.29,cheap
1,5200,949100,14.3,2.03,rich
1,5300,949100,15.4,2.75,rich
1,5400,949100,-2.6,2.49,cheap
1,5500,949100,-0.5,2.34,cheap
1,6500,949100,-12.3,-2.69,cheap
1,6000,949400,12.0,2.98,rich
1,4000,950000,27.3,2.41,rich
1,4500,950000,-66.5,-2.29,cheap
1,5300,950000,15.9,2.82,rich
1,5400,950000,-2.0,2.57,cheap
1,5500,950000,-1.1,2.27,cheap
1,6500,950000,-12.3,-2.68,cheap
1,4000,951400,27.8,2.43,rich
1,4500,951400,-67.1,-2.31,cheap
1,5200,951400,14.2,2.02,rich
1,5300,951400,15.3,2.73,rich
1,5400,951400,-2.0,2.56,cheap
1,5500,951400,1.9,2.64,rich
1,6500,951400,-12.5,-2.71,cheap
1,4000,952900,27.8,2.43,rich
1,4500,952900,-67.2,-2.31,cheap
1,5200,952900,14.3,2.03,rich
1,5300,952900,15.8,2.81,rich
1,5400,952900,-3.1,2.41,cheap
1,5500,952900,2.1,2.66,rich
1,6500,952900,-12.5,-2.7,cheap
1,4000,953300,27.8,2.43,rich
1,4500,953300,-67.1,-2.31,cheap
1,5200,953300,14.2,2.02,rich
1,5300,953300,15.3,2.73,rich
1,5400,953300,-2.0,2.57,cheap
1,5500,953300,1.9,2.64,rich
1,6500,953300,-12.5,-2.71,cheap
1,6000,953700,10.3,2.7,rich
1,6000,954800,10.6,2.74,rich
1,5000,954900,-18.5,-2.82,cheap
1,5500,954900,-2.0,2.16,cheap
1,6000,954900,15.0,3.49,rich
1,6000,955900,9.9,2.63,rich
1,6000,957500,9.8,2.6,rich
1,6000,958200,10.1,2.66,rich
1,6000,958700,9.9,2.63,rich
1,6000,959600,10.1,2.66,rich
1,4000,960600,27.8,2.43,rich
1,4500,960600,-67.5,-2.31,cheap
1,5300,960600,15.8,2.8,rich
1,5400,960600,-2.9,2.45,cheap
1,5500,960600,1.3,2.57,rich
1,6500,960600,-12.3,-2.69,cheap
1,6000,962400,9.3,2.52,rich
1,6000,963600,9.0,2.47,rich
1,6000,964600,8.8,2.43,rich
1,6000,964800,8.8,2.43,rich
1,6000,969300,6.4,2.02,rich
1,4000,974100,28.1,2.44,rich
1,4500,974100,-67.0,-2.3,cheap
1,5300,974100,17.1,2.99,rich
1,5400,974100,-1.9,2.58,cheap
1,5500,974100,2.1,2.66,rich
1,6500,974100,-12.8,-2.74,cheap
1,4000,975200,28.0,2.44,rich
1,4500,975200,-67.5,-2.31,cheap
1,5300,975200,15.8,2.81,rich
1,5400,975200,-1.7,2.6,cheap
1,5500,975200,2.1,2.66,rich
1,6500,975200,-12.6,-2.72,cheap
1,4000,975700,28.0,2.44,rich
1,4500,975700,-67.6,-2.32,cheap
1,5300,975700,15.1,2.7,rich
1,5400,975700,-2.2,2.54,cheap
1,5500,975700,1.7,2.62,rich
1,6500,975700,-12.4,-2.7,cheap
1,4000,977100,28.0,2.44,rich
1,4500,977100,-67.5,-2.31,cheap
1,5300,977100,15.8,2.81,rich
1,5400,977100,-1.7,2.6,cheap
1,5500,977100,2.1,2.66,rich
1,6500,977100,-12.6,-2.72,cheap
1,4000,978700,28.0,2.44,rich
1,4500,978700,-67.9,-2.32,cheap
1,5300,978700,15.6,2.77,rich
1,5400,978700,-1.6,2.61,cheap
1,5500,978700,1.1,2.54,rich
1,6500,978700,-12.4,-2.7,cheap
1,4000,979000,28.1,2.44,rich
1,4500,979000,-67.4,-2.31,cheap
1,5200,979000,15.0,2.14,rich
1,5300,979000,16.5,2.9,rich
1,5400,979000,-1.5,2.63,cheap
1,5500,979000,1.4,2.57,rich
1,6500,979000,-12.7,-2.73,cheap
1,5000,980400,-10.9,-2.0,cheap
1,6000,980400,10.3,2.69,rich
1,4000,981400,27.8,2.43,rich
1,4500,981400,-67.0,-2.3,cheap
1,5200,981400,14.4,2.04,rich
1,5300,981400,15.9,2.82,rich
1,5400,981400,-1.7,2.6,cheap
1,5500,981400,0.7,2.49,rich
1,6500,981400,-12.6,-2.72,cheap
1,5000,981700,-15.6,-2.51,cheap
1,5100,981700,-13.8,-2.12,cheap
1,5500,981700,-1.7,2.2,cheap
1,6000,981700,16.6,3.78,rich
1,6000,982200,10.7,2.77,rich
1,4000,982400,27.5,2.42,rich
1,4500,982400,-67.2,-2.31,cheap
1,5300,982400,16.5,2.91,rich
1,5400,982400,-1.4,2.65,cheap
1,5500,982400,-1.7,2.19,cheap
1,6500,982400,-12.2,-2.68,cheap
1,5000,983000,-16.9,-2.65,cheap
1,5100,983000,-13.3,-2.05,cheap
1,6000,983000,16.0,3.67,rich
1,6000,984700,11.0,2.82,rich
1,6000,985600,12.0,2.99,rich
1,4000,986100,27.5,2.41,rich
1,4500,986100,-67.0,-2.3,cheap
1,5300,986100,14.8,2.67,rich
1,5400,986100,-1.1,2.69,cheap
1,5500,986100,-1.4,2.23,cheap
1,6500,986100,-12.3,-2.69,cheap
1,6000,986300,11.4,2.88,rich
1,4000,986400,27.7,2.43,rich
1,4500,986400,-67.5,-2.32,cheap
1,5300,986400,15.4,2.75,rich
1,5400,986400,-2.2,2.54,cheap
1,5500,986400,0.3,2.44,rich
1,6500,986400,-12.3,-2.69,cheap
1,6000,987500,11.2,2.84,rich
1,4000,987700,27.5,2.41,rich
1,4500,987700,-67.1,-2.31,cheap
1,5300,987700,14.8,2.67,rich
1,5400,987700,-1.1,2.69,cheap
1,5500,987700,-1.4,2.23,cheap
1,6500,987700,-12.3,-2.69,cheap
1,6000,989000,11.4,2.88,rich
1,5000,989300,-16.3,-2.58,cheap
1,5100,989300,-14.0,-2.15,cheap
1,6000,989300,16.0,3.68,rich
1,6000,991200,10.2,2.68,rich
1,6000,994300,10.2,2.67,rich
1,6000,997500,10.5,2.73,rich
1,6000,998300,6.8,2.08,rich
